Restaurant ID,Restaurant Name,City,Address,Zone,Average Cost for two,Price range,Aggregate rating,Rating color,Rating text,Votes,Cuisines,Has Online delivery,Is delivering now,
2100719,The Corner Cafe,Guwahati,"Navin Bhawan, Lamb Road, Ambari, Uzan Bazaar Guwahti, Uzan Bazaar, Guwahati",North Eastern Zone,850,3,4.1,Green,Very Good,179,"North Indian, Chinese, South Indian, Fast Food",No,No,
2100676,Chung Fa,Guwahati,"Zoo Narengi Road, Geetanagar, Zoo Tiniali Area, Guwahati, Zoo Tiniali, Guwahati",North Eastern Zone,600,2,4.3,Green,Very Good,369,"Chinese, Fast Food",No,No,
2100074,Shanghai Salsa,Guwahati,"37, 1st Floor, Hatigarh Chariali, Mother Teresa Road, Zoo Tiniali Area, Zoo Tiniali, Guwahati",North Eastern Zone,1000,3,4,Green,Very Good,256,"North Indian, South Indian, Chinese",No,No,
18224282,Three Guys,Guwahati,"R.G.B Road, Zonali, Near Jonali Bus Stop, Zoo Tiniali, Guwahati",North Eastern Zone,700,2,4.3,Green,Very Good,233,"North Indian, Mughlai, Chinese",No,No,
2100776,Ziya,Guwahati,"Opposite 5th By-Lane, Mother Teresa Road, Zoo Road, Zoo Tiniali, Guwahati",North Eastern Zone,700,2,4.3,Green,Very Good,96,"Bakery, Desserts",No,No,
90744,Exotica,Hyderabad,"Opposite Audi Showroom, 5th Floor, 12th Square Building, Road 12, Banjara Hills, Hyderabad",Southern Zone,1500,3,4.3,Green,Very Good,3374,"Bakery, Desserts",No,No,
18452864,AB's - Absolute Barbecues,Hyderabad,"No. 8-2-618/10-11,2nd Floor, Krishe Amethyst, Road No.1, Banjara Hills, Hyderabad",Southern Zone,1500,3,4.9,Dark Green,Excellent,200,North Indian,No,No,
97824,Chili's,Hyderabad,"Flat 48, Ground Floor, Opposite Vengal Rao Park, Road 1, Banjara Hills, Hyderabad",Southern Zone,1800,3,4.7,Dark Green,Excellent,1932,"North Indian, Chinese",No,No,
18443506,The Fisherman's Wharf,Hyderabad,"304, Puppalaguda, Financial District,ISB - Outer Ring Road, Gachibowli, Hyderabad",Southern Zone,1500,3,3.8,Yellow,Good,144,"Pizza, Fast Food",No,No,
90847,Chili's,Hyderabad,"F 48, 1st Floor, Inorbit Mall, Hitech City, Hyderabad",Southern Zone,1800,3,4.6,Dark Green,Excellent,2553,North Indian,No,No,
18280329,Pine & Dine,Hyderabad,"Plot 73, Jubilee Enclave, Hitech City, Hyderabad",Southern Zone,700,2,4,Green,Very Good,682,"North Indian, South Indian, Chinese",No,No,
96626,Jonathan's Kitchen - Holiday Inn Express & Suites,Hyderabad,"Holiday Inn Express & Suites, Gachibowli, Hyderabad",Southern Zone,1900,3,4.3,Green,Very Good,860,Biryani,No,No,
94286,AB's - Absolute Barbecues,Hyderabad,"Plot 483, 4th Floor, Pemmasani Complex, Bajaj Electronics Building, Near Madhapur Police Station, Road 36, Jubilee Hills, Hyderabad",Southern Zone,1500,3,4.9,Dark Green,Excellent,5434,North Indian,No,No,
96776,Con¡_u,Hyderabad,"479/B, Road 21, Jubilee Hills, Hyderabad",Southern Zone,600,2,4.8,Dark Green,Excellent,1023,Mithai,No,No,
18418733,Dock Forty Five,Hyderabad,"1067, Road 45, Jubilee Hills, Hyderabad",Southern Zone,1400,3,4.2,Green,Very Good,79,North Indian,No,No,
18418730,Mocha Bar,Hyderabad,"161, Road 13, Jubilee Hills, Hyderabad",Southern Zone,1200,3,4.2,Green,Very Good,221,Street Food,No,No,
93766,Olive Bistro,Hyderabad,"Road 46, Inside Durgam Cheruvu, Jubilee Hills, Hyderabad",Southern Zone,2000,4,4.4,Green,Very Good,2218,North Indian,No,No,
18356469,Prost Brew Pub,Hyderabad,"882/A Road No 45, Jubilee Hills, Hyderabad",Southern Zone,1200,3,4.1,Green,Very Good,594,North Indian,No,No,
97503,United Kitchens of India,Hyderabad,"Road 45, Jubilee Hills, Hyderabad",Southern Zone,1100,3,4.1,Green,Very Good,1431,North Indian,No,No,
92577,Heart Cup Coffee,Hyderabad,"B 7 & 8, Jubilee Garden, Behind TCS Building, E Park, Kondapur, Hyderabad",Southern Zone,1800,3,4.2,Green,Very Good,1859,"Continental, North Indian, Chinese",No,No,
18307251,Churrolto,Hyderabad,"Ground Floor, Shop 3, Opposite IndusInd Bank, Madhapur Main Road, Madhapur, Hyderabad",Southern Zone,500,2,4.7,Dark Green,Excellent,344,"Continental, Finger Food",No,No,
18313013,The Grand Trunk Road,Hyderabad,"16, Image Garden Road, Madhapur, Hyderabad",Southern Zone,1100,3,3.9,Yellow,Good,616,"Bakery, Desserts",No,No,
18312984,Sahib„¢¯s Barbeque by Ohri„¢¯s,Hyderabad,"First Floor, Shilparamam Complex, Opposite Cyber Tower, Hitech City, Hyderabad",Southern Zone,1400,3,4.1,Green,Very Good,571,"Continental, American, North Indian, Chinese",No,No,
1401756,KYRO,Indore,"Fortune Aura Rooftop, 1,  Gurmeet Nagar, Bhawar Kuan Main Road, Bhawar Kuan, Indore",Central Zone,1300,3,3.7,Yellow,Good,238,"North Indian, Mughlai",No,No,
1400544,JAL - A Jungle Restaurant,Indore,"Behind Pushp Kunj Hospital, Khandwa Road, Bhawar Kuan, Indore",Central Zone,850,3,4.1,Green,Very Good,100,"Korean, Chinese",No,No,
18254231,Oye24,Indore,"HIG-LIG, Indore",Central Zone,250,1,4.1,Green,Very Good,152,"Bakery, Desserts, Fast Food",Yes,No,
1402314,Hobnob Gourmet Caf¡?bar,Indore,"Infiniti Hotel, 1C/CA, Scheme 94, Vijay Nagar, Indore",Central Zone,1950,4,4.1,Green,Very Good,37,Cafe,No,No,
1400466,Mangosteen Cafe,Indore,"4/5, 5th Floor, Pushpratna Solitaire, New Palasia, Indore",Central Zone,700,2,3.9,Yellow,Good,430,Cafe,No,No,
1401934,Mama Loca,Indore,"G-1, Princess Centre, 6/3, New Palasia, Indore",Central Zone,1000,3,4.2,Green,Very Good,304,Cafe,No,No,
1401548,Vidorra,Indore,"1001, Rooftop, Shekhar Central, Palasia Square, New Palasia, Indore",Central Zone,1200,3,4,Green,Very Good,404,"North Indian, Mughlai",Yes,No,
1400460,Cafe Palette,Indore,"136, Saket, Old Palasia, Indore",Central Zone,800,3,3.8,Yellow,Good,214,"North Indian, Mughlai",Yes,No,
1400056,Nafees Restaurant,Indore,"30-B, Apollo Avenue, Old Palasia, Indore",Central Zone,850,3,4,Green,Very Good,496,"Pizza, Fast Food",No,No,
1400169,The Creative Kitchen - Radisson Blu Hotel,Indore,"Radisson Blu Hotel, 12, Scheme 94C, Ring Road, Vijay Nagar, Indore",Central Zone,2000,4,3.8,Yellow,Good,209,"Raw Meats, North Indian, Fast Food",No,No,
1400186,Square - Sayaji Hotel,Indore,"Sayaji Hotel, H-1, Scheme 54, Vijay Nagar, Indore",Central Zone,1500,4,4.3,Green,Very Good,334,"Bakery, Beverages",No,No,
1402335,Freito,Indore,"343-344, Rooftop, Scheme 54, Vijay Nagar, Indore",Central Zone,650,2,3.1,Orange,Average,26,"Bakery, Fast Food",Yes,No,
1400555,Cafe Terazza,Indore,"10th Floor, Airen Heights, Opposite C 21 Mall, Vijay Nagar, Indore",Central Zone,700,2,3.9,Yellow,Good,502,"American, Fast Food, Salad, Healthy Food",Yes,No,
1401948,Cafe Yolo,Indore,"65, Scheme 78-II, Opposite Prestige College, Vijay Nagar, Indore",Central Zone,650,2,3.8,Yellow,Good,69,"Mithai, Street Food",No,No,
18395137,Just My Bakes,Indore,"5-B/F, Scheme 74C, Vijay Nagar, Indore",Central Zone,500,2,3.9,Yellow,Good,69,"Healthy Food, North Indian, Beverages",No,No,
1400121,10 Downing Street,Indore,"Second Floor, Malhar Mega Mall, AB Road, Scheme 54, Vijay Nagar, Indore",Central Zone,1500,4,4,Green,Very Good,413,"Burger, Fast Food",Yes,No,
1402028,Cakesmith's Alley,Indore,"Shop 8, Scheme 78, Near Prestige College UG Campus, Vijay Nagar, Indore",Central Zone,400,2,4.3,Green,Very Good,87,"Chinese, Thai",Yes,No,
1401857,The Yellow Chilli,Indore,"Block B-3, Dhan Trident, Near Metro Tower, PU-4, Scheme 54, Vijay Nagar, Indore",Central Zone,1100,3,4.1,Green,Very Good,181,"Biryani, North Indian",Yes,No,
1402089,Waffle House,Indore,"Shop 301, Satyaraj Building, Opposite Malhar Mall, A.B Road, Vijay Nagar, Indore",Central Zone,500,2,4.3,Green,Very Good,171,"North Eastern, Continental, South Indian, Fast Food",No,No,
1402050,Mocha,Indore,"G-1 & 2, Prakrati Corporate Building, Race Course Area, YN Road, Indore",Central Zone,800,3,4,Green,Very Good,341,Mithai,No,No,
101212,Tapri Central,Jaipur,"B4 E, 3rd Floor, Surana Jewellers, Opposite Central Park, C Scheme, Jaipur",North Western Zone,750,2,4.7,Dark Green,Excellent,1469,North Indian,No,No,
101834,Blackout,Jaipur,"Hotel Golden Oak, 9th Floor, Ahinsa Circle, Landmark Building, C Scheme, Jaipur",North Western Zone,1650,3,3.9,Yellow,Good,676,"North Indian, South Indian, Chinese, Street Food, Fast Food, Mithai, Desserts",No,No,
101884,Mamu's Infusion,Jaipur,"101, D-46-B,First Floor, Mangalam Ambition Tower, Subhash Marg, Agresen Circle, C Scheme, Jaipur",North Western Zone,1400,3,4,Green,Very Good,582,Finger Food,No,No,
102813,Nibs Cafe,Jaipur,"B-16 Durgadas Colony, Next to MGF Mall, Bhawani Singh Road, C Scheme, Jaipur",North Western Zone,750,2,4.4,Green,Very Good,389,North Indian,No,No,
101259,On The House,Jaipur,"E 145, Ramesh Marg, Behind Talwalkars, C Scheme, Jaipur",North Western Zone,1300,3,4.4,Green,Very Good,843,"North Indian, Continental",No,No,
103065,WTF,Jaipur,"301, Man Upasna Mall, Chomu House, C Scheme, Jaipur",North Western Zone,1000,3,4,Green,Very Good,212,North Indian,No,No,
100080,Chokhi Dhani,Jaipur,"Chokhi Dhani Village Resort, 12 Mile, Tonk Road, Jaipur",North Western Zone,1600,3,4.3,Green,Very Good,1478,"Chinese, Street Food",No,No,
103147,Meraaki Kitchen,Jaipur,"27, Madrampura, Civil Lines Metro Station, Opposite To Pillar 88, Civil Lines, Jaipur",North Western Zone,1500,3,3.9,Yellow,Good,67,Bakery,No,No,
101311,Taruveda Bistro,Jaipur,"1st Floor, Sunraj Villa, 2 Mysore House, Jacob Road, Civil Lines, Jaipur",North Western Zone,1000,3,4.2,Green,Very Good,633,"North Indian, South Indian, Chinese",No,No,
100305,The Forresta Kitchen & Bar,Jaipur,"Devraj Niwas, Near Moti Mahal Cinema, Khasa Kothi Crossing, Gopalbari, Jaipur",North Western Zone,1800,3,4,Green,Very Good,916,"North Indian, Chinese, Fast Food, Desserts",No,No,
102215,Monarch Restaurant - Holiday Inn Jaipur City Centre,Jaipur,"Holiday Inn Jaipur City Centre, Commercial Plot 1, Sardar Patel Road, Bais Godam, Jaipur",North Western Zone,2300,4,4.5,Dark Green,Excellent,420,"Burger, Fast Food",No,No,
102216,Chao Chinese Bistro - Holiday Inn Jaipur City Centre,Jaipur,"Holiday Inn Jaipur City Centre, Commercial Plot 1, Sardar Patel Road, Bais Godam, Jaipur",North Western Zone,2500,4,4.3,Green,Very Good,308,Fast Food,No,No,
18209498,Zolocrust - Hotel Clarks Amer,Jaipur,"Hotel Clarks Amer, Jawaharlal Nehru Marg, Near Malviya Nagar, Malviya Nagar, Jaipur",North Western Zone,2000,4,4.9,Dark Green,Excellent,322,Cafe,No,No,
103019,Mutual's,Jaipur,"1, Awadhpuri, Near Kailash Mall, Lal Kothi, Jaipur Lal Kothi",North Western Zone,650,2,4.2,Green,Very Good,198,"Bakery, Desserts",Yes,No,
103090,O2- The Plant Cafe,Jaipur,"C 29, 4th Floor, Pankaj Singhvi Marg, Lal Kothi, Jaipur",North Western Zone,700,2,4.1,Green,Very Good,148,"Street Food, Bakery",No,No,
102531,Cafe LazyMojo,Jaipur,"H 1, Lal Bahadur Nagar, S.L Marg, Malviya Nagar, Jaipur",North Western Zone,800,2,4.3,Green,Very Good,798,"Bakery, Desserts",No,No,
100306,Replay,Jaipur,"SB 57, 5th Floor, Ridhi Tower, Opposite SMS Stadium, Tonk Road, Jaipur",North Western Zone,1500,3,4.3,Green,Very Good,1121,"Bakery, Desserts",No,No,
18454586,Sky Beach,Jaipur,"328-329, Above Watch Factory, Queens Road, Vaishali Nagar, Jaipur",North Western Zone,1000,3,2.6,Orange,Average,46,"Mexican, Lebanese, Italian, Continental, Thai",No,No,
102504,Decked Up By Garden Cafe,Jaipur,"320, Queens Road, Opposite Jharkhand Mahadev Temple, Vaishali Nagar, Jaipur",North Western Zone,1200,3,3.9,Yellow,Good,310,"North Indian, Chinese",No,No,
102867,Calzone- Dine & Rooftop Lounge,Jaipur,"Natani Tower, R-6-B, 3rd Floor, Sector 1, Vidhyadhar Nagar, Jaipur",North Western Zone,800,2,3.7,Yellow,Good,112,Bakery,No,No,
2300061,Hucka,Kanpur,"3rd Floor, SGM Plaza, Arya Nagar, Kanpur",North Central Zone,550,2,3.3,Orange,Average,148,North Indian,No,No,
2300483,The Zaffran,Kanpur,"Ratan Zone, Coca-Cola Crossing, Ashok Nagar, Kanpur",North Central Zone,800,3,3.3,Orange,Average,51,"North Indian, Chinese",No,No,
